YearWeek	ScreenID	Screen	Part	Distr	SUISA	OrigTitle	TotPro	TotAdm	TotBox	Dac	Pro_OV_2D	Adm_OV_2D	Box_OV_2D	Pro_GV_2D	Adm_GV_2D	Box_GV_2D	Pro_FV_2D	Adm_FV_2D	Box_FV_2D	Pro_IV_2D	Adm_IV_2D	Box_IV_2D	Pro_OV_3D	Adm_OV_3D	Box_OV_3D	Pro_GV_3D	Adm_GV_3D	Box_GV_3D	Pro_FV_3D	Adm_FV_3D	Box_FV_3D	Pro_IV_3D	Adm_IV_3D	Box_IV_3D	TotPro_OV	TotAdm_OV	TotBox_OV	TotPro_GV	TotAdm_GV	TotBox_GV	TotPro_FV	TotAdm_FV	TotBox_FV	TotPro_IV	TotAdm_IV	TotBox_IV	TotPro_2D	TotAdm_2D	TotBox_2D	TotPro_3D	TotAdm_3D	TotBox_3D
201921	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1012820	At Eternity's Gate	2	20	275	r	2	20	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	275	0	0	0	0	0	0	0	0	0	2	20	275	0	0	0
201921	108414	Reinach, TaB* Atelierkino	G	IMPULS	1013027	Stan & Ollie	3	30	446	r	1	1	13	2	29	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	2	29	433	0	0	0	0	0	0	3	30	446	0	0	0
201921	108414	Reinach, TaB* Atelierkino	G	ELITE	1013137	Gloria Bell	1	6	78	r	1	6	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	78	0	0	0	0	0	0	0	0	0	1	6	78	0	0	0
201921	108414	Reinach, TaB* Atelierkino	G	ELITE	1013155	Greta	1	5	77	r	0	0	0	1	5	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	77	0	0	0	0	0	0	1	5	77	0	0	0
201921	108414	Reinach, TaB* Atelierkino	G	TRIGON	1013256	God Exists, Her Name is Petrunya	1	8	113	r	1	8	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	113	0	0	0	0	0	0	0	0	0	1	8	113	0	0	0
201921	108414	Reinach, TaB* Atelierkino	G	ARTHOUSE	1013311	Free Solo	1	3	41	r	1	3	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	41	0	0	0	0	0	0	0	0	0	1	3	41	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	DISNEY	1012350	Dumbo	2	23	322	r	0	0	0	2	23	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	322	0	0	0	0	0	0	2	23	322	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	AGORA	1012662	Les Dames	1	28	403	r	1	28	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	403	0	0	0	0	0	0	0	0	0	1	28	403	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	JMH	1012690	Qu'est-ce qu'on a encore fait au bon dieu	1	6	87	r	0	0	0	1	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	87	0	0	0	0	0	0	1	6	87	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1012820	At Eternity's Gate	2	24	348	r	2	24	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24	348	0	0	0	0	0	0	0	0	0	2	24	348	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	VINCA FILM	1012861	Eisenberger	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	ELITE	1013155	Greta	2	19	292	r	1	2	32	1	17	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	1	17	260	0	0	0	0	0	0	2	19	292	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	ARTHOUSE	1013311	Free Solo	1	7	91	r	1	7	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	91	0	0	0	0	0	0	0	0	0	1	7	91	0	0	0
201920	108414	Reinach, TaB* Atelierkino	G	ELITE	1013137	Gloria Bell	2	16	238	r	2	16	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	238	0	0	0	0	0	0	0	0	0	2	16	238	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	DISNEY	1012350	Dumbo	2	17	232	r	0	0	0	2	17	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	232	0	0	0	0	0	0	2	17	232	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	AGORA	1012662	Les Dames	1	28	400	r	1	28	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	400	0	0	0	0	0	0	0	0	0	1	28	400	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	JMH	1012690	Qu'est-ce qu'on a encore fait au bon dieu	2	23	350	r	1	15	228	1	8	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	228	1	8	122	0	0	0	0	0	0	2	23	350	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1012826	Yuli	1	7	94	r	1	7	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	94	0	0	0	0	0	0	0	0	0	1	7	94	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	VINCA FILM	1012861	Eisenberger	1	5	71	r	1	5	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	ELITE	1012953	Destroyer	1	3	39	r	1	3	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	39	0	0	0	0	0	0	0	0	0	1	3	39	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	ELITE	1013155	Greta	2	26	380	r	1	5	74	1	21	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	74	1	21	306	0	0	0	0	0	0	2	26	380	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013238	Weil du Nur Einmal Lebst - die Toten Hosen Auf Tour	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
201919	108414	Reinach, TaB* Atelierkino	G	ARTHOUSE	1013311	Free Solo	1	17	248	r	1	17	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	248	0	0	0	0	0	0	0	0	0	1	17	248	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	DISNEY	1012350	Dumbo	2	30	407	r	0	0	0	2	30	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	407	0	0	0	0	0	0	2	30	407	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	AGORA	1012662	Les Dames	1	25	361	r	1	25	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	361	0	0	0	0	0	0	0	0	0	1	25	361	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	JMH	1012690	Qu'est-ce qu'on a encore fait au bon dieu	2	24	366	r	1	4	61	1	20	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	61	1	20	305	0	0	0	0	0	0	2	24	366	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1012826	Yuli	2	11	149	r	2	11	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	149	0	0	0	0	0	0	0	0	0	2	11	149	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	VINCA FILM	1012861	Eisenberger	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012880	Gateways to New York	1	4	52	r	1	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	ELITE	1012953	Destroyer	1	4	55	r	1	4	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	55	0	0	0	0	0	0	0	0	0	1	4	55	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013238	Weil du Nur Einmal Lebst - die Toten Hosen Auf Tour	1	8	119	r	1	8	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	119	0	0	0	0	0	0	0	0	0	1	8	119	0	0	0
201918	108414	Reinach, TaB* Atelierkino	G	ARTHOUSE	1013311	Free Solo	1	24	355	r	1	24	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	355	0	0	0	0	0	0	0	0	0	1	24	355	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	DISNEY	1012350	Dumbo	2	21	282	r	0	0	0	2	21	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	282	0	0	0	0	0	0	2	21	282	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	1	6	78	r	1	6	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	78	0	0	0	0	0	0	0	0	0	1	6	78	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	JMH	1012690	Qu'est-ce qu'on a encore fait au bon dieu	2	45	649	r	1	12	183	1	33	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	183	1	33	466	0	0	0	0	0	0	2	45	649	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1012826	Yuli	1	16	226	r	1	16	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	226	0	0	0	0	0	0	0	0	0	1	16	226	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012880	Gateways to New York	1	25	352	r	1	25	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	352	0	0	0	0	0	0	0	0	0	1	25	352	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	ELITE	1012953	Destroyer	2	13	199	r	2	13	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	199	0	0	0	0	0	0	0	0	0	2	13	199	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1012963	Il mangiatore di pietre	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
201917	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013238	Weil du Nur Einmal Lebst - die Toten Hosen Auf Tour	1	10	160	r	1	10	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	160	0	0	0	0	0	0	0	0	0	1	10	160	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	DISNEY	1012350	Dumbo	2	4	56	r	0	0	0	2	4	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	56	0	0	0	0	0	0	2	4	56	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	1	2	29	r	1	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	JMH	1012690	Qu'est-ce qu'on a encore fait au bon dieu	3	26	376	r	1	4	52	2	22	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	52	2	22	324	0	0	0	0	0	0	3	26	376	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	ELITE	1012780	The Sisters Brothers	1	5	71	r	1	5	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012880	Gateways to New York	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	CINEWORX	1012963	Il mangiatore di pietre	1	2	29	r	1	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0
201916	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013238	Weil du Nur Einmal Lebst - die Toten Hosen Auf Tour	2	28	428	r	2	28	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	428	0	0	0	0	0	0	0	0	0	2	28	428	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1007363	Inglourious Basterds	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	1	14	214	r	1	14	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	214	0	0	0	0	0	0	0	0	0	1	14	214	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	PATHE	1012655	Astérix - le secret de la potion magique	2	6	80	r	0	0	0	2	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	80	0	0	0	0	0	0	2	6	80	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	JMH	1012690	Qu'est-ce qu'on a encore fait au bon dieu	3	65	976	r	1	8	104	2	57	872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	104	2	57	872	0	0	0	0	0	0	3	65	976	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	ELITE	1012780	The Sisters Brothers	1	7	97	r	1	7	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	97	0	0	0	0	0	0	0	0	0	1	7	97	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013007	Fair Traders	2	27	394	r	2	27	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	394	0	0	0	0	0	0	0	0	0	2	27	394	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	ELITE	1013135	RBG	1	7	109	r	1	7	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	109	0	0	0	0	0	0	0	0	0	1	7	109	0	0	0
201915	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013238	Weil du Nur Einmal Lebst - die Toten Hosen Auf Tour	1	8	128	r	1	8	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	128	0	0	0	0	0	0	0	0	0	1	8	128	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	ELITE	1012462	On the Basis of Sex	1	2	29	r	1	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0	0	0	0	0	0	0	1	2	29	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	1	15	228	r	1	15	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	228	0	0	0	0	0	0	0	0	0	1	15	228	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	PATHE	1012655	Astérix - le secret de la potion magique	2	27	367	r	0	0	0	2	27	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	367	0	0	0	0	0	0	2	27	367	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	ELITE	1012780	The Sisters Brothers	2	6	84	r	2	6	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	84	0	0	0	0	0	0	0	0	0	2	6	84	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012879	Immer und ewig	1	13	178	r	1	13	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	178	0	0	0	0	0	0	0	0	0	1	13	178	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013007	Fair Traders	1	10	151	r	1	10	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	151	0	0	0	0	0	0	0	0	0	1	10	151	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	ELITE	1013135	RBG	1	5	71	r	1	5	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0
201914	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1013168	Gräns (border)	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	ELITE	1012462	On the Basis of Sex	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	1	11	155	r	1	11	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	155	0	0	0	0	0	0	0	0	0	1	11	155	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	PATHE	1012655	Astérix - le secret de la potion magique	2	21	267	r	0	0	0	2	21	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	267	0	0	0	0	0	0	2	21	267	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1012821	The Old Man and the Gun	2	6	90	r	2	6	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	90	0	0	0	0	0	0	0	0	0	2	6	90	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012879	Immer und ewig	1	5	68	r	1	5	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	68	0	0	0	0	0	0	0	0	0	1	5	68	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013007	Fair Traders	1	5	71	r	1	5	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0	0	0	0	0	0	0	1	5	71	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	ELITE	1013135	RBG	2	5	65	r	2	5	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	65	0	0	0	0	0	0	0	0	0	2	5	65	0	0	0
201913	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1013168	Gräns (border)	1	9	129	r	1	9	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	129	0	0	0	0	0	0	0	0	0	1	9	129	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1012003	Minuscule – Les mandibules du bout du monde	1	0	0	r	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	ELITE	1012462	On the Basis of Sex	2	17	227	r	2	17	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	227	0	0	0	0	0	0	0	0	0	2	17	227	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	1	27	405	r	1	27	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	405	0	0	0	0	0	0	0	0	0	1	27	405	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1012821	The Old Man and the Gun	2	11	196	r	2	11	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	196	0	0	0	0	0	0	0	0	0	2	11	196	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012879	Immer und ewig	1	6	84	r	1	6	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	84	0	0	0	0	0	0	0	0	0	1	6	84	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1013007	Fair Traders	1	9	123	r	1	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	123	0	0	0	0	0	0	0	0	0	1	9	123	0	0	0
201912	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1013025	Seed - Unser Saatgut	1	3	48	r	1	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0	0	0	0	0	0	0	1	3	48	0	0	0
201911	108414	Reinach, TaB* Atelierkino	G	OUTSIDE THE BOX	1012658	A l'école des philosophes	1	69	690	r	1	69	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	69	690	0	0	0	0	0	0	0	0	0	1	69	690	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009693	How to Train Your Dragon 3: The Hidden World	2	39	523	r	0	0	0	2	39	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	39	523	0	0	0	0	0	0	2	39	523	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	ELITE	1011972	Zwingli	1	18	264	r	1	18	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	264	0	0	0	0	0	0	0	0	0	1	18	264	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	FOX	1012037	Bohemian Rhapsody	1	18	270	r	1	18	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	270	0	0	0	0	0	0	0	0	0	1	18	270	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	2	67	934	r	2	67	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	67	934	0	0	0	0	0	0	0	0	0	2	67	934	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	ELITE	1012779	Vice	1	15	225	r	1	15	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	225	0	0	0	0	0	0	0	0	0	1	15	225	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1012819	If Beale Street Could Talk	1	0	0	r	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	FOX	1012834	The Favourite	1	7	97	r	1	7	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	97	0	0	0	0	0	0	0	0	0	1	7	97	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012879	Immer und ewig	1	15	195	r	1	15	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	195	0	0	0	0	0	0	0	0	0	1	15	195	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1013025	Seed - Unser Saatgut	1	18	273	r	1	18	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	273	0	0	0	0	0	0	0	0	0	1	18	273	0	0	0
201910	108414	Reinach, TaB* Atelierkino	G	IMPULS	1013068	The Wife	1	5	74	r	1	5	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	74	0	0	0	0	0	0	0	0	0	1	5	74	0	0	0
201909	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009693	How to Train Your Dragon 3: The Hidden World	2	24	324	r	0	0	0	2	24	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24	324	0	0	0	0	0	0	2	24	324	0	0	0
201909	108414	Reinach, TaB* Atelierkino	G	ELITE	1011972	Zwingli	1	23	334	r	1	23	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	334	0	0	0	0	0	0	0	0	0	1	23	334	0	0	0
201909	108414	Reinach, TaB* Atelierkino	G	ELITE	1012647	Green Book	2	56	849	r	2	56	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	56	849	0	0	0	0	0	0	0	0	0	2	56	849	0	0	0
201909	108414	Reinach, TaB* Atelierkino	G	ELITE	1012779	Vice	2	16	238	r	2	16	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	238	0	0	0	0	0	0	0	0	0	2	16	238	0	0	0
201909	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1012879	Immer und ewig	1	22	299	r	1	22	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	299	0	0	0	0	0	0	0	0	0	1	22	299	0	0	0
201909	108414	Reinach, TaB* Atelierkino	G	IMPULS	1013068	The Wife	1	13	196	r	1	13	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	196	0	0	0	0	0	0	0	0	0	1	13	196	0	0	0
201908	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1009693	How to Train Your Dragon 3: The Hidden World	2	12	156	r	0	0	0	2	12	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	156	0	0	0	0	0	0	2	12	156	0	0	0
201908	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1010760	Youth	1	12	180	r	1	12	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	180	0	0	0	0	0	0	0	0	0	1	12	180	0	0	0
201908	108414	Reinach, TaB* Atelierkino	G	ELITE	1011972	Zwingli	2	35	514	r	2	35	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	514	0	0	0	0	0	0	0	0	0	2	35	514	0	0	0
201908	108414	Reinach, TaB* Atelierkino	G	FOX	1012037	Bohemian Rhapsody	1	18	281	r	1	18	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	281	0	0	0	0	0	0	0	0	0	1	18	281	0	0	0
